,Device_ID,Event_ID,Event_start_time,Tags,Free_text,Name_of_cat,Weight_of_cat,Tare_weight,min_sum,max_sum,mean_sum,std_sum,duration_of_event,max_10_dev,max_10_dur,Total_Tare_weight,hour_day
11435,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpiZGJlOWIzMC01NTQ5LTRmZDMtYmFjNi1hZjI5ODllMzliNGY=,2021-09-08 03:20:04,"['non_elimination', 'cat in box']","3:20:06	3:21:06	Confirmed activity, cat in box, non-elimination
",Fender,5220,"[2275, 1997, 1797, 3558]",9619.0,15825.0,14017.61099137931,1871.5914005776913,69.63248400000293,9630.0,9.025,9627,3.3
11436,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpiZjBlMjQ2Zi1hNDQ4LTQ4YTItOTBiYy1iNzNiOWZkM2NjY2Q=,2021-09-01 00:42:45,"['non_elimination', 'cat in box']","0:43:05	0:44:36	Confirmed activity, cat in box, non-elimination	~20 second time drift
",Fender,5215,"[2986, 885, 1405, 4257]",9533.0,15728.0,14179.0625,1598.5039782734948,100.82498000000304,14740.0,9.175,9533,0.7
11437,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpjMjFlMGEzYi1mM2Q3LTRiMTktOGI4NS01MDYwYzA2ZmIzYzY=,2021-04-23 14:15:18,"['cat in box', 'urination']",,Fender,5067,"[4499, -15387, 3695, 2186]",9326.0,16779.0,12503.748946629214,2504.1000121326488,141.83063900000298,9600.0,47.3,-5007,14.2
11438,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpjNjA2YTc4YS1mZTBiLTQ5MGUtODhhYy00Y2VkM2ZjYTg2Mzg=,2021-04-23 19:14:43,"['cat in box', 'urination']",,Fender,5067,"[4639, -15334, 3657, 2088]",9607.0,15922.0,12543.1796875,2480.5427861510734,168.94688500000302,9610.0,41.45,-4950,19.2
11439,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpjNjM0N2YwNi1iMzE1LTQ2NjgtYjRiMi0xMzVjMTU3NjAxOGI=,2021-09-28 22:39:06,"['non_elimination', 'cat in box']","22:39:20	22:40:01	Confirmed activity, cat in box, non-elimination	17 second time drift
",Fender,5043,"[1663, 1054, 1943, 3599]",8258.0,13786.0,12138.078389830509,2062.8528545492873,47.150543000002926,8260.0,8.75,8259,22.7
11440,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpjNmZhNTk3OC1jYmE4LTQzNGEtODU3Mi1kYjFjODBjODk5OWU=,2021-08-27 10:32:08,"['cat in box', 'urination']","10:32:01	10:34:00	Confirmed activity, cat in box, urination
",Fender,5118,"[3121, 1217, 1953, 3422]",9757.0,16006.0,14369.36287006579,1480.4986480477212,121.57991800000308,14870.0,19.025,9713,10.5
11441,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpjNzc0MTVjMi1jNWE4LTRhNjctYTRhOS1jODQwODRlMzk4YTY=,2021-04-25 03:39:10,"['cat in box', 'urination']",,Fender,5073,"[3871, 377, 3242, 1818]",9325.0,15390.0,12193.813210227272,2489.4845532876693,140.35609400000294,9330.0,57.125,9308,3.7
11442,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpjOGU1ZDg1My02MTdiLTRjNjYtYmM0Mi03OGFhYTU0YWM0NmQ=,2021-04-30 23:50:19,"['cat in box', 'urination']",,Fender,5117,"[3771, -15363, 3778, 2329]",9093.0,15728.0,12117.454378342247,2501.037192352484,149.1958940000029,9090.0,44.025,-5485,23.8
11443,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpjOTY4ZTFjNi1lYzllLTQ5YzYtYWZlNS1hM2JjNTMyM2NhNGU=,2021-09-23 08:35:55,"['cat in box', 'non_elimination']","8:35:47	8:36:08	Confirmed activity, cat in box, non-elimination
",Fender,993,"[217, -925, 70, 1869]",996.0,7819.0,2769.328651685393,641.5608985169223,71.16168599999924,3030.0,38.3,1231,8.6
11444,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpjYzgwZmU3YS1iMWFlLTQwZTMtYjViYS05NGM0NzhiODNlNWI=,2021-08-25 20:15:01,"['non_elimination', 'cat in box']","20:15:02	20:15:25	Confirmed activity, cat in box, non-elimination
",Fender,5198,"[2274, 1120, 2473, 3727]",9595.0,15184.0,12532.608173076924,2246.8138166526787,31.18916800000284,9590.0,7.775,9594,20.2
11445,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpjYzNmMTNiMC0zYjFjLTRhOWItOTkzOS00NTU0YmYzNzU2NmY=,2021-08-27 10:45:24,"['urination', 'cat in box']","10:45:24	10:47:42	Confirmed activity, cat in box, urination
",Fender,5102,"[3070, 1137, 1746, 3804]",9777.0,16533.0,14520.513201871658,1315.882162065469,149.609764000003,14880.0,11.225,9757,10.8
11446,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpjZDk0NzRhMS1iNWI2LTQ3NzMtOGMxYy00NmRiYzMwMmU3MjI=,2021-09-19 06:36:08,"['cat in box', 'urination']","6:36:14	6:37:24	Confirmed activity, cat in box, urination	10 second time drift
",Fender,4928,"[2195, 1797, 2515, 3241]",9751.0,15820.0,14034.409906914894,1671.473240590138,75.21116100000268,9770.0,6.95,9748,6.6
11447,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpjZDk5NmVmNi00ZTA3LTRjNzctOTcwMy1mY2QxNjc5ZWY4OGE=,2021-05-02 01:22:21,"['urination', 'cat in box']",,Fender,5105,"[4536, -22746, 3003, 2383]",9035.0,15288.0,12941.644470404985,2166.4466113957037,256.20536399999924,9040.0,54.3,-12824,1.4
11448,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpjZGM2MDM3MC04NmVhLTQwZjktODVmZC1mMDQxMzk0NGM4NGU=,2021-09-09 09:35:26,"['non_elimination', 'cat in box']","9:35:32	9:36:05	Confirmed activity, cat in box, non-elimination	6 second time drift
",Fender,5162,"[2564, 1531, 2078, 2943]",9112.0,18895.0,13036.333522727273,2202.5819051780454,43.985371999989184,9110.0,9.275,9116,9.6
11449,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpjZmI4NWRkNS0yM2E5LTQ3ODItOTE1Yy1iOTkzMjNjNWNhOTM=,2021-08-29 18:57:56,"['urination', 'cat in box']","18:58:02	18:59:36	Confirmed activity, cat in box, urination	7 second time drift
",Fender,5221,"[2115, 1112, 2639, 3678]",9586.0,15747.0,14231.506782945737,1568.4326759011722,103.19084600000292,14800.0,14.85,9544,18.9
11450,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpkMjcyMTEwMC1lMDFmLTQ1OGYtYjdkOS0wNDg3OTcyYTExNGE=,2021-09-11 16:10:43,"['urination', 'cat in box']","16:10:55	16:12:30	Confirmed activity, cat in box, urination	11 second time drift
",Fender,5245,"[2203, 1197, 2074, 3277]",8795.0,14844.0,13488.59043560606,1573.9603948388708,105.61714400000278,8790.0,8.125,8751,16.2
11451,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpkMmEwNzlhZS1hOTc2LTRkZDYtYWU3Ny04ZWJmOTQ5NzljNzI=,2021-09-29 09:30:18,"['non_elimination', 'cat in box']","9:30:18	9:30:41	Confirmed activity, cat in box, non-elimination
",Fender,5006,"[2853, 291, 2281, 4388]",9765.0,15251.0,13318.793154761905,2293.4271257248283,33.575767000003,9830.0,7.325,9813,9.5
11452,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpkMWEwNDk3OS0yZTZiLTRkNGEtYTc4Ni0yZjg3OTRjYTVjNWQ=,2021-08-27 01:19:23,"['cat in box', 'urination']","1:19:23	1:23:40	Confirmed activity, cat in box, urination

",Fender,5004,"[2657, 1093, 2420, 3683]",9969.0,16503.0,14498.422997754491,1336.2079469943528,267.25793400000293,14980.0,8.575,9853,1.3
11453,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpkMzIyZDFlZi1lOTAxLTQ3ZjctODg5YS0wNWRjNmQ2NTE4Yzg=,2021-10-01 00:03:07,"['non_elimination', 'cat in box']","0:03:07	0:03:13	Confirmed activity, cat in box, non-elimination
",Fender,5155,"[3315, 329, 3061, 3138]",9826.0,15133.0,11663.485119047618,2360.844666800808,16.78055599999925,9840.0,9.85,9843,0.1
11454,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpkNWQ1ZWJmMi04OWE3LTQ5N2UtOWRiZC0xYzYzODhiZGE1NmI=,2021-05-06 21:19:06,"['cat in box', 'urination']",,Fender,5188,"[3576, -14605, 2441, 3472]",9452.0,15997.0,12633.720320351758,2503.6031624166394,158.78448900000285,9460.0,53.925,-5116,21.3
11455,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpkOTcxOTRhZi1hMjNiLTQ3ZjQtOGNkZS0zZGNlYWMwNGRhNDM=,2021-09-30 14:55:57,"['non_elimination', 'cat in box']","14:55:57	14:56:48	Confirmed activity, cat in box, non-elimination
",Fender,5166,"[2749, 341, 3379, 3301]",9759.0,15271.0,13015.34416118421,2291.1667482439602,60.76601800000299,9760.0,9.025,9770,14.9
11456,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpkOThmOWM2ZS0xZGMzLTQ1NjYtOTgxZC02MTY0MDg2MDhmMjg=,2021-04-23 08:49:11,"['urination', 'cat in box']",,Fender,4976,"[4367, 17951, 4141, 1812]",9569.0,15634.0,12302.718577348067,2394.8259759819016,144.2338460000028,9570.0,43.2,28271,8.8
11457,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpkYTZmY2FkMy0xYTMzLTQwMWItOGI2My1iM2RjNWM5ZWM3YTA=,2021-04-24 02:33:15,"['cat in box', 'urination']",,Fender,4979,"[4979, -945, 3313, 2290]",9510.0,16845.0,13794.039283769063,1865.345438001449,365.9816250000026,9670.0,28.775,9637,2.6
11458,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpkZDFiMmVjNi1iNGEzLTQ1MGItYTc4OS1lMjViZWQ1ZTNmMjg=,2021-04-26 09:34:29,"['urination', 'cat in box']",,Fender,5064,"[3995, 12568, 3649, 1809]",8924.0,14967.0,12233.818271396396,2400.362964786431,177.09580000000278,8920.0,34.375,22021,9.6
11459,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpkZGViNTgzNS02ZTBlLTQ0ZjctOTVmNS1iNGMyZDZiMzU3MzQ=,2021-09-16 23:14:02,"['non_elimination', 'cat in box']","23:14:06	23:14:21	Confirmed activity, cat in box, non-elimination
",Fender,5550,"[2780, 397, 3314, 3691]",10131.0,16199.0,13104.974609375,2550.4088395042763,25.57758299998932,10180.0,9.9,10182,23.2
11460,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpkZjdiNTMxYy1kZGE4LTRmYjUtYTZjYi04NThjM2VmNDQ3MGM=,2021-09-16 04:22:06,"['non_elimination', 'cat rubbing box', 'cat in box']","4:22:24	4:24:08	Confirmed activity, cat in box, non-elimination, cat rubbing box	18 second time drift
",Fender,2111,"[2013, 1661, 4131, 2538]",9347.0,16535.0,10954.845070422536,986.4693316192408,113.60822100000269,10270.0,10.775,10343,4.4
11461,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjplM2VjZTZmMS00NTVkLTQ0M2UtYmViNy0yYzY1OTkwMGUwNzY=,2021-05-02 04:39:25,"['cat in box', 'non_elimination']",,Fender,5327,"[4393, -15512, 2864, 2743]",9041.0,18461.0,11031.0225,2475.4824175892795,99.75724999999932,9040.0,48.25,-5512,4.7
11462,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjplMDM4MTM2ZC1iNzcwLTRkNmYtYmQ3OC04ZDM3MDcxZjg3YTY=,2021-04-26 04:36:00,"['urination', 'cat in box']",,Fender,5021,"[3884, -14608, 3463, 1806]",9109.0,15504.0,12062.419270833334,2447.114004504635,162.59991400000283,9140.0,49.2,-5455,4.6
11463,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjplMDNhYTY0MS0xMzhlLTRiYjctYjA0OS1hNDI1MDBkZTkxYzM=,2021-04-23 08:51:51,"['cat in box', 'non_elimination']",,Fender,4975,"[4441, -15379, 3871, 2075]",9570.0,15597.0,12194.643121301775,2424.141592170526,134.724680000003,9570.0,50.375,-4992,8.8
11464,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjplMzFkN2ZhYy1mMzcwLTRhNTctYWQ5ZS04NDU4YmJjOTFjZTA=,2021-09-01 00:44:28,"['cat in box', 'urination']","0:44:49	0:46:07	Confirmed activity, cat in box, urination	~20 second time drift
",Fender,5178,"[2856, 1048, 1539, 4090]",9534.0,15829.0,14061.897522522522,1719.3433560783442,88.82623800000283,14740.0,10.525,9533,0.7
11465,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjplNTVmZGQxNC1lYTkxLTRkOGUtODdiMS03MjEwNzNjM2Q4OTg=,2021-09-16 22:10:08,"['non_elimination', 'cat in box']","22:10:11	22:10:47	Confirmed activity, cat in box, non-elimination
",Fender,5543,"[2481, 223, 3506, 3973]",10127.0,16323.0,14183.5,2253.839690165886,44.79200600000286,10180.0,9.65,10183,22.2
11466,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjplNWEyZTBhNi02OTExLTQxMzItOWI2Ni1jYzdjYWQ4MzJhODM=,2021-08-31 01:36:50,"['cat in box', 'non_elimination']","1:36:54	1:37:30	Confirmed activity, cat in box, non-elimination
",Fender,5227,"[1360, 699, 3641, 3874]",9510.0,16110.0,13016.939423076923,1863.0869652540998,52.0027690000029,9570.0,8.6,9574,1.6
11467,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjplOGVmZGZkZC1mYjQ4LTRjMGMtOTRmMS00MjQ5OWFhZDM1MzA=,2021-09-17 20:02:58,"['non_elimination', 'cat in box']","20:03:04	20:03:21	Confirmed activity, cat in box, non-elimination	7 second time drift
",Fender,5276,"[2427, 1633, 2858, 3187]",10093.0,15676.0,13202.410984848484,2483.4172755661984,26.394189000002825,10110.0,4.2,10105,20.0
11468,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjplYjNkZDI0Ni0wYzdkLTQyNGUtOGQ5Yy0xZDdhODA0MjBjMDU=,2021-09-17 02:04:42,"['non_elimination', 'cat in box']","2:04:50	2:05:05	Confirmed activity, cat in box, non-elimination	8 second time drift
",Fender,5456,"[3469, 573, 2657, 3554]",10246.0,16100.0,13164.427083333334,2543.395230829095,23.9974849999993,10250.0,9.05,10253,2.1
11469,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjplYTVmNjJkMi01YTAxLTQyMzItYWQ4NC1hNzM5YTRhOTA3ZDQ=,2021-09-27 07:18:30,"['non_elimination', 'cat in box']","7:18:40	7:19:29	Confirmed activity, cat in box, non-elimination	12 second time drift
",Fender,4992,"[1382, 1140, 2612, 3435]",8565.0,14283.0,12622.924295774648,1899.2942707709135,56.70368900000267,8570.0,9.275,8569,7.3
11470,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjplYzlhY2ZiMC05YmNkLTRlNzctOWZjNy0zNDc3ZTQ5YzRiMGI=,2021-09-09 03:09:42,"['non_elimination', 'cat in box']","3:09:42	3:10:02	Confirmed activity, cat in box, non-elimination
",Fender,5323,"[2982, 712, 2083, 3574]",9277.0,17386.0,12641.897569444445,2477.283297656721,28.773142000002736,9350.0,9.5,9351,3.1
11471,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjplYzU5YWNjOC1iMzE1LTQzZGItYWM4NS00ZWEzYjkwMjc5ZDg=,2021-09-29 03:24:46,"['cat in box', 'non_elimination']","3:24:57	3:25:11	Confirmed activity, cat in box, non-elimination	14 second time drift
",Fender,5021,"[1569, 1043, 2034, 3652]",8291.0,13626.0,10424.015625,2407.0526335042164,19.16523600000255,8300.0,6.25,8298,3.4
11472,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpmM2M4Y2M2Ny1jMWIzLTQ1Y2ItYjA0My01YWZhMmRhZTBhN2Y=,2021-04-23 10:13:10,"['cat in box', 'non_elimination']",,Fender,2736,"[4624, -15382, 3634, 2154]",9574.0,12511.0,10025.435122282608,960.8903744931355,73.30305300000282,9580.0,40.925,-4970,10.2
11473,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpmMjFlOTgzZi1lNTkyLTRkZDEtYWMzYi1jM2ZlNWVlMzEyOTM=,2021-09-25 19:27:47,"['cat in box', 'non_elimination']","19:27:54	19:28:08	Confirmed activity, cat in box, non-elimination	7 second time drift
",Fender,5032,"[1936, 1069, 2627, 3035]",8665.0,14015.0,11208.900201612903,2366.691052921738,24.75481300000297,8660.0,8.925,8667,19.5
11474,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpmMzkyMjU0Yy1iN2ZlLTQyZjItOTU0Ny01Y2QxNDViYTMyMDE=,2021-09-19 13:40:03,"['cat in box', 'non_elimination']","13:40:11	13:40:45	Confirmed activity, cat in box, non-elimination	8 second time drift
",Fender,4958,"[2258, 1526, 2667, 3475]",9877.0,15372.0,13647.271590909091,2077.3848069770247,43.99983800000291,14880.0,9.8,9926,13.7
11475,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpmNDJlN2MxNy0zZjZjLTRlZjUtODAyOS02NDhhYTRhMzQzZjk=,2021-09-07 12:17:54,"['non_elimination', 'cat in box']","12:17:56	12:18:05	Confirmed activity, cat in box, non-elimination
",Fender,5309,"[1985, 2227, 2286, 3062]",9496.0,15198.0,11647.4765625,2387.461953273542,19.190945999999258,9560.0,10.025,9560,12.3
11476,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpmOGY1ZTM1OS02ZTIyLTRjN2UtYTM2Mi0xNGYxMGViNThjMTU=,2021-05-06 16:15:31,"['cat in box', 'urination']",,Fender,5201,"[3880, -22160, 2300, 3541]",9444.0,15832.0,12099.677348726114,2573.564979161641,125.3231319999993,9440.0,38.65,-12439,16.2
11477,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpmOTFmZDNjMi00Yjk5LTQzYjgtYjU3Ni05MTFjMjMxNGNjYzc=,2021-09-26 19:28:40,"['cat in box', 'non_elimination']","19:28:45	19:29:32	Confirmed activity, cat in box, non-elimination	10 second time drift
",Fender,4990,"[1362, 889, 2590, 3706]",8545.0,14077.0,12396.41357421875,2022.150784477975,51.13671599998816,8540.0,8.2,8547,19.5
11478,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpmY2U4NWFlZi1kY2I2LTRlNTEtOWMwNC01MDI0ODBmNzBhZjc=,2021-09-19 00:20:46,"['cat in box', 'non_elimination']","0:20:50	0:21:10	Confirmed activity, cat in box, non-elimination	7 second time drift
",Fender,5129,"[2079, 1574, 2865, 3213]",9728.0,15275.0,12674.045955882353,2395.2097433288477,27.19114700000273,9730.0,6.725,9731,0.3
11479,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpmZjE1M2RkZS0zYjhjLTQwNGMtOTRmNC0yNGI4N2UzNjQxOGM=,2021-09-16 04:20:48,"['non_elimination', 'cat in box']","4:21:02	4:21:55	Confirmed activity, cat in box, non-elimination	10 second time drift
",Fender,5111,"[1965, 1560, 4175, 2639]",10180.0,17802.0,14587.02875,1941.7439286309773,59.99280700000281,10340.0,8.25,10339,4.3
11480,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpmZmU0MmVmZC0wNjM1LTQ0NDItYmRkOS05YzFiYTk4M2Q4MjU=,2021-05-01 06:58:55,"['cat in box', 'non_elimination']",,Fender,5173,"[4010, -22743, 3371, 2595]",9056.0,14471.0,10053.482380319148,1972.2534710990178,74.99361000000272,9080.0,52.7,-12767,7.0
11481,VB00000000000188,RXZlbnRJbmZvcm1hdGlvbjpmZTUzMWRiOC05YTgzLTRmZWEtYmNhYi1kYjZhZWQ4ZTM5MDQ=,2021-04-27 02:26:50,"['urination', 'cat in box']",,Fender,5067,"[3883, -14753, 3440, 1802]",8949.0,15122.0,11750.979963235293,2507.3890336196146,135.6485980000025,8960.0,54.9,-5628,2.4
11482,VB00000000000189,RXZlbnRJbmZvcm1hdGlvbjo0MDgwZTk2MC1lNTg4LTQxMGMtOTFmOS05MGZkM2FkZDBhMTg=,2021-10-03 09:17:54,"['defecation', 'cat in box']","9:17:57	9:19:11	Confirmed activity, cat in the box, defecation
",Ryan,7318,"[-1240, 7056, -235, 2991]",8508.0,16923.0,14401.785984848484,2531.0422035628944,79.22040100000277,8570.0,7.15,8572,9.3
11483,VB00000000000189,RXZlbnRJbmZvcm1hdGlvbjo0MjNhZGY2OC02ZGU1LTQ3ZWItOTAyZC03YjQ4MmNhYTFmNWQ=,2021-10-03 09:28:38,"['cat in box', 'urination']","9:28:44	9:29:13	Confirmed activity, cat in the box, urination
",Ryan,7263,"[-1078, 6236, -281, 3692]",7870.0,16658.0,13622.333111702128,3249.010145806287,37.59410800000296,8600.0,6.925,8569,9.5
11484,VB00000000000189,RXZlbnRJbmZvcm1hdGlvbjo0NGU2NWZiMS0xNGZiLTQwMGYtYTlmNi1iYzI5NmJmOThkYWE=,2021-10-05 10:47:43,"['cat in box', 'non_elimination']","10:48:00	10:48:07	Confirmed activity, cat in the box, non-elimination
",Ryan,7472,"[-1410, 5747, 705, 3748]",8598.0,16511.0,11000.50625,3049.9402964922915,15.96807900000249,8780.0,6.95,8790,10.8
11485,VB00000000000189,RXZlbnRJbmZvcm1hdGlvbjo0ZjA1ODg4MC1hZjg4LTRmOGQtYTUzMC1mMDY1ZTM1MjRiN2I=,2021-04-24 07:21:54,"['cat in box', 'non_elimination']",,Ryan,7409,"[21496, 3345, 300, 792]",4085.0,11896.0,5389.841397849463,2774.1922020950105,74.2621780000029,4090.0,42.6,25933,7.3
11486,VB00000000000189,RXZlbnRJbmZvcm1hdGlvbjo1MGNiNTgzYi05OWY1LTQ0NmYtODkzNy1mOGU2MmM0NzM1NDM=,2021-05-10 08:49:10,"['cat in box', 'non_elimination']",,Ryan,7522,"[1251, 4877, 182, 1339]",7634.0,15893.0,9488.431432038835,3123.511610371019,82.21108200000299,7650.0,48.925,7649,8.8
11487,VB00000000000189,RXZlbnRJbmZvcm1hdGlvbjo1MTc3MWFhZC0xZGVkLTQzZjEtODU3MS1kOTUwYjk1NGZmMTY=,2021-05-14 10:46:39,"['cat in box', 'urination']",,Ryan,7415,"[922, 3817, 1640, 951]",7352.0,15872.0,10058.730888429753,3538.549957978747,96.55847899999924,7360.0,29.75,7330,10.8
11488,VB00000000000189,RXZlbnRJbmZvcm1hdGlvbjo1MTM2ZTZhZi00ZmRhLTQzYTQtOGNmYi0zOGMyNGMxNzQ4ZDk=,2021-05-02 10:25:20,"['cat in box', 'defecation']",,Ryan,7452,"[-14776, 3151, 2044, 1687]",6699.0,15227.0,11292.776088169643,3469.626147096648,178.9981749999993,6700.0,53.75,-7894,10.4
11489,VB00000000000189,RXZlbnRJbmZvcm1hdGlvbjo1Nzc2ODE5NC05MGVmLTRiNWEtODljMS03OThmMDY1MzY3YjU=,2021-05-14 06:28:00,"['cat in box', 'non_elimination']",2 paws,Ryan,4098,"[-14606, 3160, 1487, 2881]",7468.0,12694.0,9048.03173828125,1893.971376128846,102.1508140000028,7470.0,49.125,-7078,6.5
11490,VB00000000000189,RXZlbnRJbmZvcm1hdGlvbjo1YTM5YjBiOS00NGY1LTQxNDEtYmJjMC1lZmQwNmQ5YzQzNjQ=,2021-10-03 09:24:04,"['non_elimination', 'cat in box']","9:24:11	9:24:35	Confirmed activity, cat in the box, non-elimination
",Ryan,7413,"[-1293, 6913, -214, 3178]",8408.0,16641.0,12466.762957317073,2951.2039058204336,32.80137400000285,8570.0,7.125,8584,9.4
11491,VB00000000000189,RXZlbnRJbmZvcm1hdGlvbjo1YzFiZGY2YS1mZTcyLTQxMWItOTRiNC04M2YzOWViMzY1MDA=,2021-10-02 03:02:17,"['cat in box', 'urination']","3:02:16	3:03:29	Confirmed activity, cat in the box, urination	

2 paws digging
",Ryan,7361,"[-671, 5381, -10, 3130]",7622.0,16052.0,13095.110650510203,2955.4084516327393,78.45060500000272,15180.0,8.0,7830,3.0
11492,VB00000000000189,RXZlbnRJbmZvcm1hdGlvbjo1ZmU0NjBkYy01MzY1LTQxOGMtOTQyNy0xNzU4NjViYTRkZmU=,2021-09-07 04:00:21,"['defecation', 'cat in box']","4:00:37	4:02:29	Confirmed activity, cat in the box, defecation
",Ryan,7310,"[-1120, 4769, 383, 2598]",6645.0,15411.0,13125.752726510067,2288.262728205032,119.29013800000304,6670.0,8.2,6630,4.0
11493,VB00000000000189,RXZlbnRJbmZvcm1hdGlvbjo1ZWU3ZTFmMy1iOGUyLTQ3NGMtYTk5Mi05ZGViOGQzMjliYzc=,2021-09-06 02:30:36,"['cat in box', 'urination']","2:30:50	2:31:46	Confirmed activity, cat in the box, urination
",Ryan,7328,"[-1286, 5604, 100, 2262]",6702.0,15160.0,12756.988704819278,2672.8213701458894,66.46003500000279,14040.0,11.975,6680,2.5
11494,VB00000000000189,RXZlbnRJbmZvcm1hdGlvbjo2YmVlNTZhZS04NzgyLTRiMDUtOGY0ZS0zYjkxOTE2ZmZhYjY=,2021-09-24 15:19:18,"['cat in box', 'urination']","15:19:30	15:20:38	Confirmed activity, cat in the box, urination
",Ryan,7363,"[-1175, 5364, 1308, 1876]",7353.0,15729.0,13350.139175257733,2614.715135422181,77.55664000000297,14730.0,10.2,7373,15.3
11495,VB00000000000189,RXZlbnRJbmZvcm1hdGlvbjo2ZmQxOGYyMC0xMTkyLTRkMmMtOGMwOS1jNjZjYWVjZmI3YzE=,2021-09-03 12:48:19,"['cat in box', 'non_elimination']","12:48:21	12:49:10	Confirmed activity, cat in the box, non-elimination
",Ryan,7415,"[-1635, 5333, 864, 2414]",6939.0,14667.0,12694.005993150686,2836.0034381966093,58.43360900000266,6940.0,8.775,6976,12.8
11496,VB00000000000189,RXZlbnRJbmZvcm1hdGlvbjo3MDBkMmEyNS1hNjFmLTQzYmMtYmEzNC03YTk5ZjU0MmVmZGM=,2021-04-23 06:56:46,"['cat in box', 'non_elimination']",,Ryan,7444,"[12519, 3378, 440, 992]",4189.0,12829.0,7293.460162213741,3640.0811943213844,104.5557630000028,4220.0,41.125,17329,6.9
11497,VB00000000000189,RXZlbnRJbmZvcm1hdGlvbjo3YmY4ZmYzZC1kZWJjLTQ1MzctOTU0ZS0wYTE3NzAwZDg5MjA=,2021-09-03 14:40:37,"['cat in box', 'defecation']","14:40:40	14:42:58	Confirmed activity, cat in the box, defecation
",Ryan,7345,"[-1255, 5336, 642, 2239]",6982.0,16867.0,13748.078709893049,1909.3386366500283,149.76965400000245,14320.0,9.65,6962,14.7
11498,VB00000000000189,RXZlbnRJbmZvcm1hdGlvbjo3ZDBkODY4My04ODM3LTQxOTMtYmRhZi1mY2Y1MmQ5NDEwNWM=,2021-10-03 14:36:04,"['cat in box', 'urination']","14:36:13	14:37:20	Confirmed activity, cat in the box, urination
",Ryan,7324,"[-971, 6257, -247, 3583]",8440.0,16932.0,14865.533528645834,2513.95208606446,76.82368500000257,8610.0,7.65,8622,14.6
11499,VB00000000000189,RXZlbnRJbmZvcm1hdGlvbjo3Zjk0M2E0MS1hNWY1LTQ4YTUtOTc5NS04MzcyZjFjZTUwYmE=,2021-04-29 14:54:05,"['cat in box', 'non_elimination']",attempted elimination,Ryan,7507,"[-14668, 4627, 887, 1786]",7118.0,15351.0,9739.6045,3453.9098025007734,99.8058560000029,7180.0,48.675,-7368,14.9
11500,VB00000000000189,RXZlbnRJbmZvcm1hdGlvbjo4MDNiNzM5My05YjU1LTQzMjAtYTZlNS0xOWFiZTE4MDRmYTk=,2021-10-01 07:01:15,"['cat in box', 'urination']","7:01:56	7:02:38	Confirmed activity, cat in the box, urination
",Ryan,7357,"[-677, 6125, -404, 2825]",7043.0,15698.0,13312.755288461538,3010.9810836854504,52.01624099999924,15230.0,7.575,7869,7.0
