,Device_ID,Event_ID,Event_start_time,Tags,Free_text,Name_of_cat,Weight_of_cat,Tare_weight,min_sum,max_sum,mean_sum,std_sum,duration_of_event,count_max_shift,count_min_shift
12240,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjoyZDY2NWI3OC05OWIxLTQ4ZTQtYTc5ZC1kMTE4MDc2OTk5YTM=,2021-08-28T21:44:38-05:00,"['cat in box', 'urination']","21:44:35	21:45:25	Confirmed activity, cat in box, urination
",Simon,6521,"[3986, 1494, -1807, 1243]",4948,12403,10214.70848,2518.145849,56.092077,12,4
12241,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjozMDk5OTZiNy1hNTgzLTQ0N2EtOTJjYi04ZWNjOTk3ZjY1ZjA=,2021-09-02T01:59:31-05:00,"['cat in box', 'non_elimination']","1:59:29	1:59:48	Confirmed activity, cat in box, non-elimination
",Simon,6637,"[1756, 1088, -2500, 626]",957,7960,5048.289286,3071.48276,28.031695,3,0
12242,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjozMjc5NTJlZi0xZDNiLTQzNGEtODA3YS01YjNlMTZiYTZiOTM=,2021-08-11T04:01:20-05:00,"['cat in box', 'non_elimination']","4:01:20	4:01:48	Confirmed activity, cat in the box, non-elimination	

jumped out of box
",Simon,6508,"[588, 3245, -3169, 4281]",4723,15177,6961.208333,3004.280312,86.524897,3,0
12243,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjozMTY2NjMyMC04NWRhLTRmNmEtYTg1ZC1jNGZlNjk4MzQ1OTE=,2021-05-05T15:41:38-05:00,"['non_elimination', 'cat in box']","15:41:42	15:42:27
in and out
",Simon,6724,"[1798, 2305, 21457, 1927]",5358,13393,8125.666045,3125.262693,107.041536,62,39
12244,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjozMWRmOWEzZi1kOGJkLTQ1ODUtODY2Mi1iODdmYzM1MzViMmQ=,2021-08-28T08:42:04-05:00,"['cat in box', 'non_elimination']","8:42:01	8:42:04	Confirmed activity, cat in box, non-elimination
",Simon,5330,"[3143, 1650, -787, 1223]",1722,12672,5537.3875,1459.186513,16.010614,12,6
12245,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjozMzA1NGJmNC02MTc4LTQzMWQtOTFjMC1mNjUxOTEyNDViNzA=,2021-09-25T11:34:58-05:00,"['non_elimination', 'cat in box']","11:34:58	11:35:27	Confirmed activity, cat in box, non-elimination
",Simon,6759,"[2099, 2470, -2514, 2375]",4425,11872,8825.97375,2867.647621,40.016302,4,0
12246,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjozNjA1YTQ5Yi1hZDVlLTQwZDgtYjM0MC02Y2MzMWMwZmQ3OTQ=,2021-04-30T08:44:01-05:00,"['cat in box', 'non_elimination']",,Simon,6632,"[2210, 2759, 19543, 1807]",4472,11440,5319.590199,2126.659607,70.300091,4,2
12247,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjozNjliNzI0My1kYjQ3LTRjYjUtYmQ0ZS0zOTc4NGQyNTVkOTQ=,2021-09-02T21:06:22-05:00,"['cat in box', 'non_elimination']","21:06:15	21:06:51	Confirmed activity, cat in box, non-elimination	6 second time drift
",Simon,6497,"[1430, 895, -2892, 659]",98,7835,4872.151316,2721.133982,45.669368,16,0
12248,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjozNTEzNWVlNi1kNmI3LTRhM2MtYjc5Yy04NmUwNDRkYjljZDc=,2021-05-11T21:17:06-05:00,"['urination', 'cat in box']","21:17:07	21:18:29	Confirmed activity, cat in the box, urination  
",Simon,6522,"[4132, 385, -15438, 1204]",4843,12267,8350.616879,3184.811366,141.372111,2,54
12249,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjozNzM5MDdkNS05MmRhLTQ1MDEtYmQ4Zi05NjIzMTVkODRiNzE=,2021-04-30T23:56:37-05:00,"['cat in box', 'non_elimination']",,Simon,6510,"[2086, 2440, 19870, 1939]",4482,11537,4997.797872,1632.709057,75.10233,8,0
12250,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjozNzMzZmI3OS1jOWExLTQwZTMtOGU5YS04ZTIzZjViMmEyMGU=,2021-08-06T06:39:31-05:00,"['urination', 'cat in box']","6:39:26	6:40:26	Confirmed activity, cat in the box, urination
",Simon,6400,"[793, 4633, -3558, 3749]",5635,12960,8656.698864,3193.449377,114.586836,19,0
12251,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjozOTc4MDE1YS04MTU0LTQ4ZGQtYmU5NS0xNjgwYzY5ZjZiNjg=,2021-05-04T07:52:40-05:00,"['defecation', 'cat in box']",,Simon,6466,"[1642, 1931, -2828, 3234]",3766,12577,8365.845915,3042.470667,184.626999,102,10
12252,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjozOTYyYWJkYi05YWFmLTRkOGItODkyZS0zNDNjNjczNWUxNjU=,2021-05-10T15:14:31-05:00,"['cat in box', 'urination']","15:14:30	15:15:11
",Simon,6549,"[3642, 1318, 12291, 838]",4997,12457,7553.077,3180.255469,99.791136,10,6
12253,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjozZjU1ZGM5ZS1mZWU5LTRjZmUtODQ3NS00ZWRiYTZjZWFkYzI=,2021-08-10T08:43:08-05:00,"['defecation', 'cat in box']","8:42:41	8:44:32	Confirmed activity, cat in the box, defecation
",Simon,6460,"[248, 4087, -3336, 3882]",4890,12457,8672.71059,3186.68055,144.247045,54,0
12254,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjozZmQwZDEzZi1lZmM5LTRlYTUtOTQwNi05MGU4MjFmMGViMGI=,2021-09-14T19:55:50-05:00,"['cat in box', 'non_elimination']","19:55:50	19:56:01	Confirmed activity, cat in box, non-elimination
",Simon,6671,"[2264, 2188, -2688, 2080]",3830,11601,6528.997596,2973.502571,20.813832,6,6
12255,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjozZmY4MjkxNS00MmQ4LTRhZjAtYWQ4Yy03OTM1YmZmNzFjYmQ=,2021-09-02T16:13:36-05:00,"['cat in box', 'non_elimination']","16:13:23	16:14:30	Confirmed activity, cat in box, non-elimination	7 second time drift
",Simon,6481,"[1440, 884, -2887, 653]",101,7208,5442.455256,2310.318747,70.538896,21,0
12256,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjphM2RiNDlhZC00Y2FjLTRhOWEtYTkzOS1lZWRlMjk5YmRlZmQ=,2021-05-13T01:17:09-05:00,"['cat in box', 'urination']","1:17:09	1:18:17
",Simon,6575,"[3697, 1373, 616, 126]",5825,13128,8992.106286,3251.601189,137.348203,4,34
12257,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjphMjE3NzAxNS03YjBkLTQ4OTQtOTA2OS03ODZmNmMzZTkxZjQ=,2021-09-17T01:36:37-05:00,"['non_elimination', 'cat in box']","1:36:37	1:36:48	Confirmed activity, cat in box, non-elimination
",Simon,6695,"[2047, 1764, -1306, 2548]",5000,12316,7919.008102,3005.640225,21.620445,5,4
12258,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjphMmU3Zjg4YS0zNTRkLTRlZjUtYjdkZi0zY2U5MTdiN2YwYjM=,2021-09-17T01:37:04-05:00,"['cat in box', 'non_elimination']","1:37:04	1:37:47	Confirmed activity, cat in box, non-elimination
",Simon,6579,"[2048, 1775, -1313, 2550]",5017,17025,9837.491138,2797.402574,53.6841,2,4
12259,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjphMTc1YWYwNi0wOWQ3LTQzZTEtODkyMC1jNGEzNTEyYWY2OGE=,2021-09-25T10:32:05-05:00,"['cat in box', 'non_elimination']","10:32:05	10:32:20	Confirmed activity, cat in box, non-elimination
",Simon,6728,"[2228, 2518, -2767, 2425]",4277,17557,8045.080078,3097.228621,25.592646,14,0
12260,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjphMzliZDE1NC03NmM1LTQ4NjAtYmIxNC1iYWJkZGQ3ODg5YjY=,2021-05-05T15:35:53-05:00,"['non_elimination', 'cat in box']","15:35:55	15:36:09
",Simon,6675,"[1771, 2320, -13495, 1942]",5625,13018,6533.648913,2211.443425,91.870663,10,2
12261,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjphMzVmYmRlNC1mYjUwLTRkZDgtYjA5NS1jYjc3NzY1ZGQzYTc=,2021-09-25T10:14:45-05:00,"['cat in box', 'non_elimination']","10:14:45	10:15:01	Confirmed activity, cat in box, non-elimination
",Simon,6728,"[2255, 2482, -2814, 2481]",4267,13051,8343.342803,3091.383887,26.397917,122,0
12262,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjphNGU5MTA2YS02NTE0LTQ2NGItOGMzNy1lOTVkYmViMzllMjU=,2021-04-29T13:28:49-05:00,"['cat in box', 'non_elimination']",,Simon,6652,"[1985, 3562, -4207, 3276]",4608,11855,6359.855769,2870.978772,83.087697,4,0
12263,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjphNmU5MjUwNy05NWZiLTRlYWItODQ3Zi05Mzk5OTJjNjNkZTU=,2021-05-14T20:23:01-05:00,"['defecation', 'cat in box']","20:24:01	20:25:31
",Simon,6530,"[4596, 716, -822, 1072]",5543,13024,8234.808182,3194.011201,219.679789,0,30
12264,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjphODAwZGJkYy1jOWE4LTQ3ZmQtODJjNi00M2M0NGFhNTRkZWI=,2021-05-11T15:52:17-05:00,"['cat in box', 'non_elimination']","15:52:16	15:52:20
",Simon,6857,"[3993, 385, -15318, 1193]",4437,13289,5077.450158,1316.830405,63.068583,0,0
12265,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjphOGEyMGI1Zi1lNDgyLTQzODYtYjJlMy0xYzA2MzM5OTQyMzM=,2021-08-31T20:00:43-05:00,"['cat in box', 'non_elimination']","20:00:41	20:00:53	Confirmed activity, cat in box, non-elimination
",Simon,6554,"[3943, 1585, -2328, 1293]",3708,14470,7713.39,3291.050191,20.021378,4,2
12266,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjphOGFkYmMxOS1lMzljLTQzZGYtYmQwYS0xYjgwYmU1NmRkZjI=,2021-08-31T21:16:03-05:00,"['cat in box', 'urination']","21:16:02	21:16:50	Confirmed activity, cat in box, urination
",Simon,6552,"[3953, 1580, -2322, 1287]",4521,11693,7836.704861,2739.910332,57.702703,12,0
12267,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjphOWZjNzI3MC1jMzBjLTQxMjAtOGQzYy01OTVhZDk0NDZkNDE=,2021-09-03T08:30:44-05:00,"['cat in box', 'non_elimination']","8:30:46	8:31:39	Confirmed activity, cat in box, non-elimination
",Simon,6415,"[1712, 420, -2444, 374]",60,7396,5363.741016,2401.008773,64.101628,10,0
12268,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjphY2U3MTA3ZS1hNTdjLTQxNjMtYjc1ZS1kM2MxYTk1ODlhZGE=,2021-05-12T02:14:52-05:00,"['urination', 'cat in box']","2:14:50	2:16:11
",Simon,6553,"[4069, 519, -15030, 744]",4869,12183,8013.903721,2998.733059,138.151342,0,12
12269,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjphYjhlZjc5My1hNDk4LTQ0MmUtYjQ3Ny1lYzAzOTZmYzNmMGE=,2021-08-28T08:23:04-05:00,"['cat in box', 'non_elimination']","8:23:01	8:23:17	Confirmed activity, cat in box, non-elimination
",Simon,6494,"[3234, 1866, -1118, 1171]",5054,13104,7640.372159,2220.967146,26.437253,8,0
12270,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjphYjJmZjkwMi1jYTVlLTRmMTMtOTg1YS1kZDhmN2E3Yjc2MWQ=,2021-10-03T09:21:26-05:00,"['cat in box', 'non_elimination']","9:21:26	9:22:09	Confirmed activity, cat in box, non-elimination
",Simon,6511,"[2812, 2645, -2743, 1995]",4319,13685,8928.205224,2701.11765,53.673611,24,0
12271,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjphYzM5MGRmNy05MjY2LTRhZDMtODQzNS1lMDZhYmQ5NjI2NTQ=,2021-04-29T06:34:04-05:00,"['urination', 'cat in box']",,Simon,6475,"[1719, 3078, -17844, 3294]",4815,12674,8102.745363,3222.781804,123.86821,15,0
12272,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjphZDE2NDkzYy04YjU4LTQxNmYtYWM3MS04NDIyZTU1ZTM1OWQ=,2021-08-01T15:05:30-05:00,"['cat in box', 'urination']","15:05:30	15:06:06	Confirmed activity, cat in the box, urination
",Simon,6481,"[1204, 3631, -4246, 3821]",3799,12638,6801.457362,3114.951718,94.521366,30,0
12273,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjphZjAzMTA0OC00MTc2LTQ4NWItYTQ2Yy02ZjZlZjNhYWQ5MmI=,2021-05-08T06:48:40-05:00,"['urination', 'cat in box']","6:48:41	6:49:43
",Simon,6510,"[2664, 2347, -15786, 1584]",5386,12806,8620.937089,3240.100109,121.393288,29,4
12274,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjphZTk5YTRlMC0yNzA3LTQyYjktODk1OC1lM2NhNTI5Y2I1N2U=,2021-09-20T06:37:37-05:00,"['non_elimination', 'cat in box']","6:37:37	6:37:55	Confirmed activity, cat in box, non-elimination
",Simon,6701,"[2970, 1943, -1139, 2021]",5791,13189,9761.58125,3090.930226,28.047866,25,2
12275,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpiMTJhNjdiNS03ODEwLTRkOTEtODdkNy05NWQ0YzZkNmZhNmU=,2021-05-03T20:55:58-05:00,"['cat in box', 'non_elimination']","20:55:57	20:56:06
",Simon,6570,"[2578, 1863, -2297, 2066]",4206,11039,4728.642485,1627.838746,67.136557,1,0
12276,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpiMTM2YTcxYi04MzY3LTRhZWItODQ2YS0zMDdhYzlkYmIzYmQ=,2021-08-26T02:27:36-05:00,"['defecation', 'cat in box']","2:27:37	2:28:30	Confirmed activity, cat in box, defecation
",Simon,6508,"[2389, 1256, -1189, 2280]",4787,12544,10188.83847,2419.968886,61.699929,34,0
12277,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpiMzIyZjFmMy0zMGViLTQ3NmQtYTZjZC1kMjkzMzA4ZjU3YWY=,2021-08-28T08:29:35-05:00,"['urination', 'cat in box']","8:29:29	8:32:55	Confirmed activity, cat in box, urination	5 second time drift
",Simon,6457,"[3240, 1870, -1121, 1172]",5174,12743,11091.49391,1636.067146,214.026577,127,28
12278,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpiMzNhMWRlOS1jMGM3LTQ2N2ItOTQ1NS05MzA3M2VhMTRiYzQ=,2021-04-28T09:38:05-05:00,"['urination', 'cat in box']",,Simon,6479,"[1418, 3290, -3435, 3489]",4775,12300,7886.998512,3219.567488,117.549917,29,0
12279,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpiN2IzODY3Yy0wNWRmLTQ1MjEtOWY0NS00YzcxNzMwYzgwOTk=,2021-08-06T15:06:44-05:00,"['cat in box', 'urination']","15:06:42	15:07:27	Confirmed activity, cat in the box, urination
",Simon,6491,"[841, 3160, -4244, 5536]",5313,12862,7970.217028,3177.160848,101.724619,22,0
12280,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpiNDgzMTcyZS1jOWMwLTQwZTEtYWUzYS1hZWYxYjQ3Y2IwZTU=,2021-09-25T11:04:34-05:00,"['cat in box', 'non_elimination']","11:04:34	11:04:47	Confirmed activity, cat in box, non-elimination
",Simon,7038,"[2184, 2596, -2736, 2357]",4376,15049,7755.030172,3207.783382,23.196491,7,0
12281,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpiNjllZTQzNi1hN2MzLTQwNDEtYWFiNS04MDFhZWQ4ODBkNzQ=,2021-09-25T11:32:29-05:00,"['non_elimination', 'cat in box']","11:32:29	11:33:00	Confirmed activity, cat in box, non-elimination
",Simon,6639,"[2226, 2577, -2697, 2296]",4400,11423,9276.872549,2787.062407,40.810599,10,0
12282,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpiNTlmOTc0OS0wNTc1LTRkMDUtYjNjYS0zMzg3N2Q3YzlmOWM=,2021-09-04T01:39:13-05:00,"['cat in box', 'cat rubbing box', 'non_elimination']","1:38:15	1:39:22	Confirmed activity, cat in box, non-elimination, cat rubbing box
",Simon,6,"[1710, 531, -2627, 437]",-32,141,53.94097222,13.27868466,14.411028,0,0
12283,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpiNzc4MDFkMC1lYzM5LTRlZjAtOTIyNy1iYmM4ZjBlMTNjMjg=,2021-09-03T20:57:52-05:00,"['cat in box', 'non_elimination']","20:57:54	20:58:06	Confirmed activity, cat in box, non-elimination
",Simon,6426,"[1652, 546, -2638, 484]",98,7861,2991.004883,3073.718314,25.634941,6,0
12284,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpiNzZmMzhiMi1iMmUwLTQwMjktYjM3Yi1mNzhjN2ZkNGFlYTk=,2021-08-12T23:30:24-05:00,"['urination', 'cat in box']","23:30:15	23:31:12	Confirmed activity, cat in the box, urination	

in and out 2 times
",Simon,6491,"[950, 3468, -4248, 4430]",4356,13358,7239.505131,3150.081032,107.340764,4,0
12285,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpiODA3ZThkNC1kZTMxLTQ3YWItYTNmOS1kZjZjZTI5OTI3NDI=,2021-05-11T06:38:46-05:00,"['cat in box', 'urination']","6:38:45	6:40:15
",Simon,6504,"[3961, 848, -15411, 1088]",5052,12375,7904.838007,2866.59676,147.72475,30,40
12286,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpiODc5ZjE3OS04YjM4LTRkYTUtOWI3NC0zODBmMzUwZWU2NGU=,2021-05-12T14:43:11-05:00,"['non_elimination', 'cat in box']","14:43:15	14:43:25
",Simon,6568,"[3804, 1750, 134, 110]",5322,12897,6197.075284,1435.470349,70.277398,0,10
12287,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpiOGM4ZTkyZi1hZTYxLTQyYmYtOGNiMy1iZjcyMzY0YzQ5OTY=,2021-09-13T01:44:02-05:00,"['cat in box', 'non_elimination']","1:44:02	1:44:13	Confirmed activity, cat in box, non-elimination
",Simon,6556,"[3028, 1800, -3015, 2279]",1560,22859,5897.014113,2427.330493,24.814583,21,0
12288,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpiOTUyMzU0OC01ZDE1LTQ5NjAtOGJmYi05ZTk3OWRhNDU4NjA=,2021-08-31T07:07:03-05:00,"['cat in box', 'urination']","7:07:04	7:07:46	Confirmed activity, cat in box, urination
",Simon,6492,"[3325, 1563, -1457, 1351]",4780,12377,9893.608902,2595.482521,52.920007,10,0
12289,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpiYTIwOGU5NC01YjBhLTQ0YTktOGY4Ni1mNzEzMThkOGZlZTg=,2021-05-01T09:20:13-05:00,"['cat in box', 'non_elimination']",,Simon,6736,"[1948, 2253, 19910, 2067]",4331,11557,5475.433468,2431.298938,74.313018,0,0
12290,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpiYzU5ZmRjMC0zM2IxLTQxMjUtYTM2ZC00MzlkOGJlOTkxYWU=,2021-05-05T03:05:40-05:00,"['urination', 'cat in box']","3:05:31	3:06:36
",Simon,6529,"[2734, 1941, -17919, 2682]",4013,11166,7088.73546,3242.855572,115.011283,32,0
12291,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpiZGQyMWJjNi1lMzlkLTQ3NTMtYjhlNi0xMzRkMzEzYzc2MjM=,2021-09-02T16:10:30-05:00,"['non_elimination', 'cat in box']","16:10:24	16:10:31	Confirmed activity, cat in box, non-elimination
",Simon,6670,"[1428, 893, -2900, 663]",85,7089,2109.754688,2873.340639,16.009459,14,0
12292,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpiZjFlN2RmYS0xYTE1LTQ1MGItODg0OS01Yzg2NjYwYTBkYzY=,2021-08-26T09:13:14-05:00,"['defecation', 'cat in box']","9:13:14	9:14:54	Confirmed activity, cat in box, defecation
",Simon,6454,"[2716, 1172, -1241, 2161]",4521,13823,10684.66395,1904.531218,110.595005,42,12
12293,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpiZTFlMzQ1ZS1mMTUyLTQ1OWItYTZmYy1mMmRjZDFjMGU1ZTY=,2021-09-03T00:18:22-05:00,"['cat in box', 'non_elimination']","0:18:20	0:18:43	Confirmed activity, cat in box, non-elimination
",Simon,6553,"[1428, 915, -2905, 657]",91,7835,4408.105945,2951.273416,32.844942,10,0
12294,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpiZTM3YTFlZS01NWVkLTRhMjQtYjlkOS1jOTQzNWJiYjczNWM=,2021-08-02T15:34:37-05:00,"['urination', 'cat in box']","15:34:36	15:35:38	Confirmed activity, cat in the box, urination
",Simon,6463,"[158, 3395, -2909, 3709]",4349,11685,7552.485,3201.628126,120.170465,26,26
12295,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpjMDgwMTdlMy1iNjZkLTRmNTYtOTkyNi05N2IzYTZhZjBkMGI=,2021-05-07T20:22:56-05:00,"['cat in box', 'urination']","20:22:53	20:24:06
",Simon,6545,"[3286, 2063, -16055, 1487]",5343,12715,8689.079387,3196.96658,128.524354,70,59
12296,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpjMGM4NGEwOC1jYWQyLTQyZjktYjE3NS1hNGY1ZjY3ODYyMGU=,2021-05-12T09:24:26-05:00,"['non_elimination', 'cat in box']","9:24:27	9:24:45
",Simon,6664,"[4183, 623, 397, 587]",5754,12765,7102.542204,2543.786677,77.450332,2,6
12297,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpjMGYzYmViMy01OTBiLTQ1MGQtODRiYi0yMDliMjllNWVmOGQ=,2021-08-30T14:39:55-05:00,"['cat in box', 'urination']","14:39:51	14:40:35	Confirmed activity, cat in box, urination
",Simon,6504,"[3202, 1568, -1524, 1443]",4686,11981,9101.363281,2675.740655,51.290681,20,6
12298,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpjMTgzNDIxNC1iNzBlLTQ4OWUtYTM1ZS00ODhlOTVjMjgxYzk=,2021-05-14T20:17:55-05:00,"['urination', 'cat in box']","20:17:56	20:20:38
in and out
",Simon,6554,"[4176, 788, -15068, 1078]",5217,15315,10025.51776,2934.553522,222.002125,0,29
12299,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpjMzBhZGY3NS01YWZmLTRhMWItYjU2NS01NTA2MWNmMTQ1MGQ=,2021-08-09T11:02:48-05:00,"['cat in box', 'urination']","11:02:48	11:03:36	Confirmed activity, cat in the box, urination	

jumped out of box
",Simon,6467,"[693, 4135, -4190, 4423]",3538,15256,7920.793144,3215.32556,107.369508,18,0
12300,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpjMzNkNDllNy1kZjlkLTQ0Y2EtYWFmNi1mYTVhNTdkZTEzNDg=,2021-05-12T09:29:36-05:00,"['non_elimination', 'cat in box']","9:29:38	9:29:50
",Simon,6710,"[4193, 605, 424, 575]",5789,12924,6755.768544,2227.098147,72.675751,2,8
12301,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpjNGIxYzZmZi01YmE1LTQxNGYtYjllZS02OGZiMjQ4MDA2NTk=,2021-09-03T08:44:34-05:00,"['cat in box', 'non_elimination']","8:44:34	8:44:58	Confirmed activity, cat in box, non-elimination
",Simon,6334,"[1708, 512, -2540, 472]",143,6935,4456.556402,2907.53675,32.852099,6,0
12302,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpjOWNlMzg2OS0xYTllLTQ1NTMtOTA4Zi0xOGE4YTc0ZjUwM2Q=,2021-10-03T03:06:01-05:00,"['cat in box', 'cat rubbing box', 'non_elimination']","3:06:01	3:06:42	Confirmed activity, cat rubbing box, cat in box, non-elimination 
",Simon,6534,"[2128, 2226, -1061, 1713]",4689,11965,6970.311035,2492.277043,51.260999,10,6
12303,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpjY2JlM2Q5YS05N2M4LTQ3NmItODhkZS0yOWU5YjAwMDhlN2Q=,2021-09-03T16:34:44-05:00,"['cat in box', 'cat rubbing box', 'non_elimination']","16:34:45	16:35:45	Confirmed activity, cat in box, non-elimination, cat rubbing box
",Simon,6480,"[1675, 521, -2606, 464]",-237,7375,3122.726124,2960.735763,71.350328,22,0
12304,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpjYmQ0YTYxNS1lZGYxLTQ0MDEtODMwNi1mMTc1MzUxYjFhNGY=,2021-09-04T00:07:39-05:00,"['cat in box', 'non_elimination']","0:07:40	0:07:53	Confirmed activity, cat in box, non-elimination
",Simon,6572,"[1656, 552, -2654, 501]",98,7466,2389.592061,3017.422612,29.645264,4,0
12305,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpjYTFiYjI0MC0yNmE0LTQyODItOTNkYy0zNTg2OWE4ZGRhMzY=,2021-08-26T19:17:36-05:00,"['urination', 'cat in box']","19:17:36	19:18:20	Confirmed activity, cat in box, urination
",Simon,6491,"[2952, 1946, -1311, 1411]",4556,15515,10272.12358,2577.54113,52.881162,11,0
12306,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpjYTVhOWJkNi1hNWYwLTRjNzAtOTFjZS1mMTkyOTgxZGY4MjQ=,2021-09-03T01:50:25-05:00,"['cat in box', 'non_elimination']","1:50:24	1:50:36	Confirmed activity, cat in box, non-elimination
",Simon,6612,"[1403, 922, -2919, 672]",85,6986,3292.192308,3134.250109,20.802255,7,0
12307,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpjZDM2OTZmMi1jMDY3LTRiMDgtYWQyNC0zMmE2YmRiYzdiMDY=,2021-09-02T09:30:44-05:00,"['cat in box', 'non_elimination']","9:30:39	9:30:45	Confirmed activity, cat in box, non-elimination
",Simon,6719,"[1444, 874, -2878, 650]",87,7203,1665.829861,2641.932818,14.4028,7,0
12308,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpjZjBhYzU4Mi1jOWJmLTQxMzAtYmVkMi00YmVhNTQzZDQ1NjI=,2021-08-12T23:32:45-05:00,"['non_elimination', 'cat in box']","23:32:46	23:33:01	Confirmed activity, cat in the box, non-elimination
",Simon,6595,"[520, 3964, -4149, 4306]",4636,11985,5718.878696,2310.340177,74.498138,1,0
12309,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpjZjY3ODE3OS1lOWUzLTQxNzctYjVlMi1hZDBiZmM4MzliNTQ=,2021-09-07T12:54:20-05:00,"['cat in box', 'non_elimination']","12:54:20	12:54:51	Confirmed activity, cat in box, non-elimination
",Simon,7242,"[2470, 2311, -2011, 2060]",4831,13469,9643.162861,2975.930205,41.672353,26,0
12310,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpjZTc4NGZmMy1mYWZjLTQzMTMtOGJiYS00MDVjYjYyNzBlZTY=,2021-09-03T16:27:23-05:00,"['cat in box', 'non_elimination']","16:27:23	16:28:53	Confirmed activity, cat in box, non-elimination
",Simon,6388,"[1680, 553, -2590, 455]",-63,7467,3846.89275,3062.278016,100.242947,26,2
12311,VB00000000000187,RXZlbnRJbmZvcm1hdGlvbjpjZTU0MTdkNS1iYTAwLTQxMmYtOWY5MC1hYzQwNThiYmEyNTU=,2021-09-30T02:39:55-05:00,"['non_elimination', 'cat in box']","2:39:55	2:41:18	Confirmed activity, cat in box, non-elimination
",Simon,6489,"[2996, 2305, -2518, 2519]",5327,12919,11071.64332,2028.122311,92.932815,19,0
